code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
GVR,2025-02-03,15:02:22,HOSE,STOCK,28.8,30.8,26.8,28.95,29.9,28.8,29.25,29.42,28.542,29.478,28.394,28.838,29.005,2989200.0,87942890000.0,0.0,0.0,0.45,0.4437,1.5625
GVR,2025-01-24,15:01:16,HOSE,STOCK,28.45,30.4,26.5,28.6,28.95,28.6,28.8,28.776,28.197,28.542,28.197,28.394,28.37,1613200.0,46421870000.0,0.0,0.0,0.35,0.3451,1.2302
GVR,2025-01-23,15:01:13,HOSE,STOCK,28.0,29.95,26.05,28.0,28.7,28.0,28.45,28.524,27.605,28.295,27.605,28.049,28.122,1461800.0,41696445000.0,0.0,0.0,0.45,0.4437,1.6071
GVR,2025-01-22,15:01:18,HOSE,STOCK,28.4,30.35,26.45,28.45,28.6,28.0,28.0,28.198,28.049,28.197,27.605,27.605,27.8,1362800.0,38427485000.0,0.0,0.0,-0.4,-0.3944,-1.4085
GVR,2025-01-21,15:01:14,HOSE,STOCK,28.7,30.7,26.7,28.85,29.0,28.4,28.4,28.642,28.443,28.591,28.0,28.0,28.238,1030100.0,29504440000.0,0.0,0.0,-0.3,-0.2958,-1.0453
GVR,2025-01-20,15:01:20,HOSE,STOCK,28.75,30.75,26.75,29.15,29.15,28.65,28.7,28.849,28.739,28.739,28.246,28.295,28.442,1012900.0,29220630000.0,0.0,0.0,-0.05,-0.0493,-0.1739
GVR,2025-01-17,15:01:17,HOSE,STOCK,28.45,30.4,26.5,28.4,29.2,28.4,28.75,28.84,28.0,28.788,28.0,28.345,28.433,1314400.0,37906950000.0,0.0,0.0,0.3,0.2958,1.0545
GVR,2025-01-16,15:01:12,HOSE,STOCK,28.2,30.15,26.25,28.5,28.75,28.3,28.45,28.492,28.098,28.345,27.901,28.049,28.09,730300.0,20807960000.0,0.0,0.0,0.25,0.2465,0.8865
GVR,2025-01-15,15:01:15,HOSE,STOCK,27.75,29.65,25.85,28.15,28.25,27.85,28.2,28.078,27.753,27.852,27.457,27.802,27.682,680400.0,19104070000.0,0.0,0.0,0.45,0.4436,1.6216
GVR,2025-01-14,15:01:16,HOSE,STOCK,28.1,30.05,26.15,28.1,28.35,27.75,27.75,28.029,27.704,27.95,27.359,27.359,27.634,901200.0,25259635000.0,0.0,0.0,-0.35,-0.3451,-1.2456
GVR,2025-01-13,15:01:16,HOSE,STOCK,28.0,29.95,26.05,28.15,28.25,27.6,28.1,27.913,27.753,27.852,27.211,27.704,27.519,947000.0,26433265000.0,0.0,0.0,0.1,0.0986,0.3571
